ID_REF	VALUE	ABS_CALL	Detection p-value	
253437_at	640.2	P	0.000244	
253436_at	4140.2	P	0.000244	
253433_s_at	47.9	A	0.334473	
253434_at	102.8	A	0.219482	
253438_at	1205.9	P	0.000244	
253442_at	2551.1	P	0.000244	
253439_at	90.1	A	0.129639	
253443_at	909.1	P	0.000244	
253441_at	240.8	P	0.000732	
253440_at	872.3	P	0.000244	
253391_at	1098.4	P	0.000732	
253444_at	609.2	P	0.00293	
253445_at	570	P	0.030273	
253446_at	428.5	P	0.000732	
253447_at	137.9	P	0.005859	
253448_at	798.5	P	0.000732	
253392_at	37.9	A	0.466064	
253395_at	703.7	P	0.000732	
253389_at	373.4	P	0.001953	
253393_at	236.5	A	0.111572	
253449_at	65.6	A	0.067627	
253450_at	103.7	A	0.149658	
253397_at	128	P	0.00293	
253396_at	736.3	P	0.000244	
253451_at	355.1	A	0.246094	
253417_at	215	A	0.129639	
253390_at	247.1	A	0.19458	
253418_at	1057	P	0.000244	
253394_at	306.6	P	0.023926	
253419_at	15.7	A	0.665527	
253405_at	132.8	A	0.19458	
253398_at	100	P	0.010742	
253403_at	369.6	P	0.000732	
253404_at	316.3	P	0.000244	
253399_at	1009	P	0.001953	
253400_at	1.8	A	0.888428	
253401_at	295.5	P	0.00415	
253402_at	234.8	A	0.149658	
253406_at	103.3	P	0.000732	
253383_at	399.6	A	0.080566	
253388_at	436	P	0.001221	
253384_at	976.2	P	0.000244	
253407_at	220.5	A	0.080566	
253385_at	872	P	0.000244	
253358_at	5413.8	P	0.000244	
253408_at	143.7	A	0.080566	
253409_at	657.3	P	0.000244	
253410_at	188.7	P	0.008057	
253411_at	414.7	P	0.000244	
253412_at	542.7	P	0.000244	
253387_at	10018.9	P	0.000244	
253413_at	78.4	A	0.129639	
253386_at	2542.3	P	0.000244	
253382_at	255.7	P	0.000732	
253414_at	1698.8	P	0.000244	
253415_at	275.5	P	0.008057	
253416_at	66.2	A	0.366211	
253359_at	638.4	P	0.000244	
253360_at	2424	P	0.001953	
253361_at	156.1	P	0.000244	
253362_s_at	899.8	P	0.000244	
253363_at	16.8	A	0.696289	
253374_at	159.3	P	0.00415	
253373_at	108.9	A	0.080566	
253364_at	75.9	A	0.095215	
253365_at	69.6	A	0.129639	
253366_at	117.8	P	0.037598	
253367_at	306.5	P	0.000732	
253368_at	450.3	P	0.000244	
253369_at	739.5	P	0.000244	
253372_at	1429.3	P	0.000244	
253370_at	12.3	A	0.780518	
253371_at	209.1	P	0.018555	
253336_at	3275.7	P	0.000244	
253340_s_at	648.9	P	0.000244	
253375_at	73.2	A	0.303711	
253376_at	18.1	A	0.398926	
253377_at	1766	P	0.000244	
253378_at	61.8	M	0.056152	
253379_at	60.7	A	0.398926	
253380_at	24.6	A	0.72583	
253381_at	1266.6	P	0.001953	
253334_at	877.7	P	0.000732	
253354_at	64.8	A	0.27417	
253355_at	495.5	P	0.00415	
253356_at	5	A	0.533936	
253357_at	528.5	P	0.000244	
253341_at	756.1	P	0.000244	
253332_at	58.1	P	0.005859	
253338_at	941.4	P	0.000244	
253326_at	142.5	A	0.111572	
253327_at	56.9	A	0.303711	
253328_at	214.4	P	0.00293	
253337_at	1180.9	P	0.001221	
253329_at	669.3	P	0.00415	
253331_at	503	P	0.000244	
253335_at	1010.6	P	0.000244	
253333_at	4061.8	P	0.000244	
253342_at	951.8	P	0.001221	
253339_at	288.2	P	0.000244	
253330_at	780	P	0.000244	
253343_at	599.4	P	0.000244	
253344_at	85	P	0.010742	
253298_at	35.6	A	0.5	
253345_at	47.4	A	0.212891	
253300_at	981.9	P	0.000244	
253346_at	2.4	A	0.932373	
253347_at	2.5	A	0.850342	
253348_at	21	A	0.095215	
253310_at	853.8	P	0.00415	
253304_at	2386.7	P	0.000244	
253306_at	620.4	P	0.000244	
253302_at	1265	P	0.00415	
253349_at	62.8	P	0.046143	
253305_at	1171.1	P	0.001221	
253307_at	2502.2	P	0.000244	
253308_at	4619.9	P	0.000244	
253350_at	128.5	P	0.005859	
253351_at	500	P	0.000244	
253352_at	31.7	A	0.567627	
253301_at	6	A	0.72583	
253353_at	10.1	A	0.850342	
253294_at	322.7	P	0.005859	
253295_at	720.6	P	0.000244	
253296_at	249.1	P	0.046143	
253303_at	527.7	P	0.000244	
253309_at	152.7	P	0.008057	
253299_at	88.5	A	0.067627	
253297_at	194.5	P	0.01416	
253311_s_at	70.2	P	0.046143	
253312_s_at	6.8	A	0.943848	
253291_at	11080.5	P	0.000244	
253313_at	115.5	M	0.056152	
253314_at	498.1	P	0.00415	
253315_at	28.1	A	0.334473	
253293_at	101.1	P	0.023926	
253321_at	636.9	P	0.000244	
253323_at	497.6	P	0.000244	
253325_at	159.6	A	0.219482	
253316_s_at	78.3	A	0.095215	
253324_at	407.7	P	0.01416	
253264_at	483.2	P	0.000244	
253317_at	317.1	P	0.000732	
253318_at	9.7	A	0.696289	
253322_at	244.4	P	0.000244	
253292_at	165.2	A	0.19458	
253319_at	34.1	A	0.601074	
253263_at	240.1	P	0.046143	
253320_at	226.5	P	0.018555	
253279_at	781.4	P	0.001953	
253265_at	377.6	P	0.000244	
253276_at	3474.1	P	0.000244	
253266_s_at	440.5	P	0.000244	
253283_at	970.7	P	0.000244	
253267_at	1642.8	P	0.000244	
253280_at	4410.4	P	0.000244	
253282_at	7075.7	P	0.000244	
253268_s_at	342.4	P	0.001953	
253281_at	123.2	P	0.000732	
253269_at	138.1	P	0.030273	
253284_at	1502.3	P	0.000732	
253270_at	304.8	P	0.000244	
253273_at	2395.6	P	0.000244	
253272_at	7038.1	P	0.000244	
253274_at	1929.2	P	0.000244	
253271_s_at	47.7	A	0.366211	
253275_at	474.4	P	0.001953	
253278_at	758.8	P	0.000244	
253277_at	570.4	P	0.000244	
253237_at	940	P	0.000244	
253285_at	373.4	P	0.000244	
253286_at	849.6	P	0.000244	
253234_at	694.6	P	0.000244	
253287_at	486	P	0.030273	
253233_at	1770.8	P	0.000244	
253288_at	208.9	P	0.005859	
253289_at	34.8	A	0.129639	
253290_at	4.3	A	0.98584	
253232_at	189.6	P	0.018555	
253235_at	4004.3	P	0.000244	
253256_at	133.1	P	0.00415	
253236_at	194.7	P	0.01416	
253257_at	600.2	P	0.000244	
253258_at	58.4	A	0.067627	
253259_at	40.5	A	0.27417	
253260_at	80.9	P	0.023926	
253261_at	187.4	P	0.000732	
253262_at	66.8	A	0.27417	
253231_at	3432.1	P	0.000732	
253204_at	1184.7	P	0.000244	
253238_at	466.7	P	0.001221	
253205_at	1187.4	P	0.000732	
253239_at	217.4	P	0.008057	
253240_at	7.8	A	0.953857	
253241_at	41.9	A	0.149658	
253242_at	193.8	P	0.001953	
253202_at	656.7	P	0.001221	
253243_at	156	P	0.008057	
253244_at	7.7	A	0.919434	
253245_at	498.1	P	0.000244	
253246_at	53.2	A	0.366211	
253247_at	445.4	P	0.000244	
253201_at	14763.8	P	0.000244	
253228_at	964.4	P	0.000244	
253206_at	795.3	P	0.000732	
253254_at	79.7	A	0.334473	
253229_at	188.8	P	0.018555	
253248_at	6693.9	P	0.000244	
253249_at	284.2	P	0.023926	
253250_at	46.1	A	0.533936	
253230_at	2699.5	P	0.000244	
253203_at	776.2	P	0.000732	
253200_at	4185.9	P	0.000244	
253251_at	603	P	0.001221	
253252_at	1149.1	P	0.000244	
253253_at	384.4	P	0.00415	
253255_at	847.5	P	0.001953	
253207_at	141.1	A	0.171387	
253208_at	1729.3	P	0.000244	
253209_at	783.4	P	0.005859	
253210_at	197.1	P	0.001953	
253222_at	13.7	A	0.780518	
253224_at	163.8	P	0.046143	
253221_at	6269.9	P	0.000244	
253211_at	11	A	0.665527	
253212_s_at	375.8	P	0.000732	
253213_at	251.3	P	0.000244	
253220_s_at	852.5	P	0.000244	
253214_at	36.1	A	0.111572	
253215_at	7469.6	P	0.000244	
253216_at	349.9	P	0.000244	
253217_at	89.2	A	0.246094	
253218_at	1543.2	P	0.000244	
253219_at	155.4	P	0.000732	
253223_at	3620.9	P	0.000244	
253226_at	3.5	A	0.828613	
253225_at	381.6	P	0.000244	
253227_at	124.6	P	0.010742	
253171_at	591.8	P	0.000244	
253175_at	155.6	P	0.00415	
253172_at	154.2	A	0.303711	
253168_at	105.1	P	0.030273	
253174_at	8715.3	P	0.000244	
253173_at	254.7	P	0.023926	
253169_at	79.7	A	0.171387	
253170_at	93.7	P	0.046143	
253176_at	104.8	P	0.030273	
253177_s_at	9.8	A	0.5	
253178_at	90	A	0.111572	
253181_at	239.8	P	0.001953	
253182_at	66.7	A	0.149658	
253179_at	1.1	A	0.888428	
253180_at	3.3	A	0.989258	
253183_at	1154.4	P	0.000244	
253184_at	675.9	P	0.000244	
253185_at	200.4	P	0.000244	
253197_at	3124.4	P	0.000244	
253196_at	1792.2	P	0.000244	
253186_at	171.3	P	0.01416	
253187_at	77.1	A	0.171387	
253166_at	200.3	A	0.466064	
253188_at	1066.4	P	0.000244	
253167_at	2178.3	P	0.000244	
253165_at	185.3	M	0.056152	
253189_at	252.9	P	0.018555	
253190_at	641	P	0.005859	
253191_at	381.8	P	0.00415	
253198_at	715.7	P	0.000244	
253192_at	57.2	A	0.567627	
253193_at	92.5	A	0.129639	
253194_s_at	86.7	A	0.111572	
253199_at	340.8	P	0.000732	
253195_at	90.4	A	0.366211	
253141_at	468.8	P	0.001221	
253139_at	3929.3	P	0.000244	
253136_at	859.3	P	0.00293	
253140_at	354.1	P	0.00415	
253138_at	2109.4	P	0.001221	
253137_at	139.2	P	0.030273	
253130_at	102.9	P	0.000732	
253142_at	5.7	A	0.633789	
253143_at	295.3	P	0.000244	
253144_at	91.7	P	0.023926	
253131_at	226.7	A	0.067627	
253145_at	82.3	P	0.046143	
253159_at	408.9	P	0.000244	
253132_at	95.9	P	0.046143	
253146_at	97.4	P	0.046143	
253147_at	277.6	P	0.008057	
253148_at	224.2	P	0.005859	
253162_at	2652	P	0.000244	
253149_at	2.5	A	0.991943	
253150_at	30	A	0.27417	
253151_at	3.2	A	0.888428	
253152_at	54.4	A	0.095215	
253153_at	14.5	A	0.633789	
253154_at	18.8	A	0.432373	
253155_at	19	A	0.5	
253164_at	30.6	A	0.665527	
253156_at	233	P	0.005859	
253157_at	197.9	A	0.095215	
253163_at	1219.3	P	0.000732	
253160_at	1340.2	P	0.000244	
253161_at	139.4	P	0.001953	
253158_at	241	P	0.00293	
253120_at	1446	P	0.000244	
253133_at	617.1	P	0.000244	
253134_at	63.7	A	0.533936	
253135_at	4928.4	P	0.000244	
253105_at	114.7	P	0.01416	
253116_at	797.7	P	0.000244	
253114_at	677.3	P	0.000732	
253106_at	276.2	P	0.010742	
253107_at	109.6	P	0.008057	
253121_at	969.1	P	0.000244	
253108_at	140.4	A	0.334473	
253117_at	134	P	0.018555	
253115_at	396.2	P	0.000244	
253109_at	678.7	P	0.000244	
253110_at	187.8	P	0.037598	
253111_at	192.5	P	0.001221	
253118_at	602.4	P	0.000732	
253112_at	218.2	P	0.001953	
253119_at	562.8	P	0.000244	
253113_at	185	P	0.046143	
253122_at	125	P	0.000244	
253123_at	51.5	A	0.696289	
253104_at	365.3	P	0.001221	
253129_at	858.9	P	0.000244	
253124_at	120	P	0.023926	
253125_at	4588.9	P	0.000244	
253126_at	151	P	0.00293	
253127_at	52.7	A	0.19458	
253128_at	2	A	0.99707	
253102_at	104.9	A	0.171387	
253103_at	266.3	P	0.000732	
253074_at	168.7	P	0.010742	
253075_at	328.3	P	0.001953	
253076_at	50.4	P	0.000732	
253077_at	18.8	A	0.72583	
253078_at	365.8	P	0.001953	
253079_s_at	1798.6	P	0.000244	
253080_at	27.8	A	0.567627	
253081_at	1113	P	0.000244	
253088_at	548.8	P	0.005859	
253082_at	11.8	A	0.633789	
253083_at	1781.3	P	0.000244	
253084_at	17.2	A	0.601074	
253085_s_at	120.9	P	0.010742	
253089_at	173.6	P	0.010742	
253087_at	31.4	A	0.366211	
253090_at	1356.9	P	0.000244	
253086_at	6.3	A	0.870361	
246216_at	83.5	M	0.056152	
246237_at	1834.7	P	0.000244	
246162_at	303.9	P	0.000244	
246195_at	224.3	P	0.000244	
246210_at	254.1	P	0.00415	
246228_at	135.2	P	0.030273	
246245_at	660.7	P	0.000244	
246254_at	4.4	A	0.870361	
246277_at	5.7	A	0.80542	
246236_at	18.1	A	0.696289	
246213_at	483.8	P	0.008057	
246208_at	27.8	A	0.665527	
246270_at	2036	P	0.000244	
246227_at	7.1	A	0.850342	
246243_at	260.9	P	0.001953	
246199_at	2112	P	0.000244	
246275_at	1543.2	P	0.001221	
246233_at	586.9	P	0.000244	
246248_at	23.9	A	0.19458	
246282_at	5.9	A	0.665527	
246224_at	32	A	0.5	
246242_at	20.4	A	0.432373	
246203_at	119.3	A	0.149658	
246274_at	82.8	A	0.171387	
246232_at	521	P	0.000732	
246247_at	278.2	P	0.000244	
246255_at	193.3	P	0.010742	
246206_at	56.3	A	0.398926	
246280_at	639.3	P	0.000244	
246238_at	1124.6	P	0.000244	
246249_at	389.5	P	0.00293	
246257_at	787.4	P	0.000244	
246273_at	6.2	A	0.888428	
246230_at	132.6	P	0.037598	
246211_at	565.2	P	0.000244	
246279_at	9.2	A	0.870361	
246201_at	511.5	P	0.00293	
246219_at	878.3	P	0.000244	
246256_at	27.3	A	0.567627	
246284_at	442.4	P	0.000244	
246239_at	248.3	P	0.030273	
246218_at	605.4	P	0.000244	
246198_at	1452.4	P	0.000244	
246235_at	89.8	A	0.398926	
246283_at	552.3	P	0.000244	
246209_at	215.3	P	0.030273	
246250_at	52.7	A	0.171387	
246223_at	396.1	P	0.001221	
246222_at	71.6	A	0.303711	
246225_at	276.2	P	0.001953	
246217_at	194.2	P	0.037598	
246212_at	187.2	P	0.000732	
246281_at	516.9	P	0.000732	
246207_at	307.5	P	0.000244	
246205_at	665.4	P	0.000244	
246285_at	453	P	0.005859	
246214_at	182.3	P	0.000244	
246194_at	1574.5	P	0.000244	
246197_at	31	A	0.219482	
246204_at	411.9	P	0.010742	
246202_at	1439.4	P	0.000244	
246241_at	34	A	0.466064	
246252_s_at	2.4	A	0.870361	
246231_at	396.1	P	0.000732	
246196_at	158.8	P	0.000244	
246269_at	214	P	0.000244	
246221_at	592.1	P	0.000732	
246240_at	818	P	0.000732	
246272_at	215.6	M	0.056152	
246229_at	26.7	A	0.567627	
246246_at	146	P	0.030273	
246215_at	255.6	P	0.005859	
246278_at	316	P	0.001221	
246226_at	1654	P	0.000244	
246220_at	758.2	P	0.001953	
246251_at	95.6	A	0.219482	
246271_at	86.2	A	0.303711	
246200_at	353.6	P	0.018555	
246244_at	83.7	P	0.010742	
246253_at	593.8	P	0.000732	
246276_at	693.7	P	0.000244	
246234_at	518	P	0.001221	
253044_at	81.6	A	0.334473	
253047_at	22.3	A	0.334473	
253049_at	1956.1	P	0.000244	
253052_at	501.8	P	0.001221	
253097_at	168.3	A	0.149658	
253096_at	380.5	P	0.000244	
253098_at	12.9	A	0.943848	
253091_at	71.9	A	0.19458	
253046_at	285.1	P	0.00415	
253092_at	74.7	A	0.067627	
253100_at	178.3	A	0.111572	
253073_at	154.5	A	0.111572	
253101_at	83.9	A	0.19458	
253045_at	81	P	0.037598	
253050_at	499.9	P	0.01416	
253093_at	600.7	P	0.000244	
253053_at	3056.3	P	0.000244	
253094_at	196.2	P	0.01416	
253051_at	159.6	P	0.037598	
253095_at	1613.4	P	0.000732	
253099_s_at	294.9	P	0.000732	
253043_at	254.1	P	0.00293	
253042_at	787.9	P	0.000244	
253048_at	501.7	P	0.000244	
253054_at	85.9	A	0.246094	
253062_at	271.6	P	0.008057	
253061_at	126.2	A	0.246094	
253055_at	180.9	P	0.001221	
253063_at	1159.9	P	0.000244	
253056_at	120.8	P	0.010742	
253058_at	545.6	P	0.010742	
253057_at	138.5	A	0.144775	
253060_at	9	A	0.567627	
253064_at	47.4	A	0.129639	
253065_at	260	P	0.00293	
253010_at	367.5	P	0.001953	
253039_at	1051.1	P	0.000732	
253066_at	90.7	A	0.219482	
253067_at	3.1	A	0.753906	
253038_at	549.1	P	0.000732	
253040_at	1774.5	P	0.000244	
253068_at	243.2	P	0.001221	
253072_at	5578	P	0.000244	
253069_at	9.4	A	0.80542	
253070_at	41.9	A	0.129639	
253041_at	1755.5	P	0.000244	
253071_at	890.1	P	0.001221	
253011_at	83.4	P	0.00293	
253012_at	7.8	A	0.601074	
253013_at	2175.8	P	0.000244	
253009_at	13467.4	P	0.000244	
253014_at	5.1	A	0.919434	
253015_at	8.3	A	0.850342	
253016_at	21	A	0.366211	
253017_at	71.4	A	0.303711	
252983_at	753.4	P	0.000244	
252984_at	109.3	A	0.129639	
253018_at	65.3	A	0.398926	
253019_at	71.8	A	0.067627	
253020_at	353.8	P	0.000244	
252980_at	867.2	P	0.001953	
253021_at	291.2	P	0.000732	
253022_at	306.2	P	0.000732	
253023_at	73.1	P	0.010742	
253024_at	48.6	A	0.246094	
253007_at	675	P	0.00293	
253005_at	1310.6	P	0.000732	
253025_at	243.4	P	0.005859	
253026_at	15.5	A	0.888428	
252982_at	1347.5	P	0.001953	
253027_at	472.9	P	0.001221	
253028_at	1176.5	P	0.000244	
253029_at	163.8	P	0.030273	
253030_at	224	P	0.030273	
253031_at	86.4	A	0.219482	
253032_at	506.6	P	0.00415	
253008_at	101.1	A	0.398926	
253033_at	911.8	P	0.00415	
252979_at	1237.8	P	0.000732	
253034_at	67.3	A	0.171387	
253035_at	343	P	0.000732	
253006_at	2040.2	P	0.000244	
252981_at	402.7	P	0.005859	
253037_at	390.7	P	0.023926	
253003_s_at	87.9	A	0.080566	
253059_s_at	980.3	P	0.000244	
253004_at	665.2	P	0.000977	
253036_at	10.5	A	0.72583	
252985_at	711.6	P	0.010742	
253000_at	617	P	0.000244	
252995_at	475.1	P	0.00293	
252986_at	131.3	P	0.046143	
252987_at	4.3	A	0.850342	
252997_at	15.1	A	0.665527	
252988_at	52.8	A	0.219482	
252989_at	270.3	P	0.005859	
252975_s_at	635.8	P	0.000244	
252990_at	195.9	P	0.046143	
252996_s_at	890.4	P	0.000244	
252991_at	296.7	P	0.000244	
252994_at	111.8	A	0.219482	
253001_at	1268.7	P	0.000244	
252999_at	423.1	P	0.001221	
252998_at	2577.5	P	0.000244	
252992_at	905.5	P	0.005859	
253002_at	90.2	P	0.008057	
252993_at	584.2	P	0.000244	
252976_s_at	2168.2	P	0.000244	
252977_at	95.2	M	0.056152	
252953_at	428.9	P	0.000244	
252956_at	988	P	0.000732	
252978_at	105.7	P	0.018555	
252947_at	1177.6	P	0.000244	
252948_at	98.4	P	0.01416	
252958_at	223.6	P	0.001953	
252955_at	2312.6	P	0.000244	
252959_at	623.1	P	0.000244	
252954_at	815.3	P	0.00415	
252949_at	162.1	P	0.037598	
252957_at	957.8	P	0.000244	
252950_at	257.6	P	0.008057	
252951_at	119.4	M	0.056152	
252952_at	749.6	P	0.001221	
252973_s_at	5638.8	P	0.000244	
252960_at	546.5	P	0.000732	
252961_at	131	A	0.19458	
252971_at	10336.4	P	0.000244	
252962_at	88	A	0.095215	
252974_at	3734.5	P	0.000244	
252915_at	803	P	0.000244	
252963_at	6.2	A	0.828613	
252964_at	3.4	A	0.398926	
252972_at	2045.8	P	0.000244	
252970_at	260.2	P	0.000244	
252965_at	1252.3	P	0.000244	
252966_at	62.9	A	0.067627	
252967_at	142.6	M	0.056152	
252968_at	714.6	P	0.000244	
252969_at	330.6	P	0.000732	
252926_at	5249.3	P	0.000244	
252931_at	476.5	P	0.001953	
252928_at	127.8	P	0.008057	
252916_at	210.2	P	0.01416	
252917_at	205.5	A	0.171387	
252929_at	17705.6	P	0.000244	
252918_at	165.3	P	0.037598	
252919_at	54.6	A	0.219482	
252920_at	29.9	A	0.696289	
252930_at	139.7	P	0.046143	
252921_at	562.5	P	0.001221	
252922_at	2490.5	P	0.000244	
252923_at	303.4	P	0.000244	
252924_at	77.8	A	0.219482	
252932_at	2668.7	P	0.000732	
252927_at	7502.8	P	0.000244	
252925_at	782.6	P	0.000244	
252933_at	23	A	0.334473	
252934_at	554.7	P	0.001953	
252914_at	48.9	P	0.023926	
252945_at	454.3	P	0.00415	
252935_at	832.7	P	0.000244	
252936_at	79.7	A	0.080566	
252884_at	944.9	P	0.000244	
252937_at	61.6	A	0.129639	
252938_at	72.2	P	0.001953	
252912_at	2942.9	P	0.000244	
252888_at	342.5	P	0.000244	
252913_at	1372.9	P	0.000244	
252939_at	225.2	P	0.018555	
252946_at	55.8	A	0.067627	
252887_at	581.9	P	0.000244	
252885_at	8057.3	P	0.000244	
252940_at	237.2	P	0.030273	
252941_at	1667.7	P	0.000244	
252942_at	726.2	P	0.000244	
252944_at	20.8	A	0.567627	
252943_at	3959.7	P	0.000244	
252886_at	1730.2	P	0.000732	
252854_at	162.6	P	0.037598	
252889_at	123.2	M	0.056152	
252879_at	396.4	P	0.000244	
252890_at	1253.5	P	0.000244	
252891_at	77.2	P	0.023926	
252892_at	52.6	A	0.095215	
252893_at	7.2	A	0.633789	
252894_at	91.4	A	0.080566	
252895_at	458.9	P	0.005859	
252878_at	1721.5	P	0.000244	
252896_at	41.4	P	0.030273	
252897_at	12.5	A	0.533936	
252898_at	12.9	A	0.633789	
252911_at	483	P	0.000732	
252883_at	1196.5	P	0.000244	
252899_at	78.4	P	0.030273	
252900_at	680.1	P	0.000244	
252901_at	132.3	P	0.01416	
252902_at	175.3	A	0.067627	
252903_at	232	P	0.000244	
252910_at	21.6	A	0.533936	
252881_at	5.5	A	0.72583	
252904_at	506	P	0.000244	
252877_at	137.4	P	0.018555	
252906_at	632.1	P	0.000244	
252907_at	7	A	0.850342	
252855_at	630.9	P	0.000732	
252908_at	67.3	A	0.466064	
252882_at	3.2	A	0.366211	
252909_at	835.5	P	0.000244	
252856_at	586.3	P	0.000244	
252853_at	1484	P	0.000244	
252905_at	155.2	P	0.01416	
252880_at	5250.3	P	0.000244	
252864_at	195.9	P	0.000732	
252865_at	33.1	A	0.19458	
252857_at	24.7	A	0.5	
252858_at	229.7	P	0.005859	
252859_at	248.5	A	0.067627	
252860_at	102.1	P	0.018555	
252863_at	2190.2	P	0.000244	
252861_at	281.1	P	0.000732	
252862_at	269.7	P	0.000244	
252866_at	434.2	P	0.001953	
252830_at	761.8	P	0.000732	
252821_at	273.1	P	0.008057	
252867_at	338	P	0.005859	
252850_at	715.9	P	0.000244	
252825_at	43.1	A	0.246094	
252852_at	643.3	P	0.000244	
252832_at	746.4	P	0.000244	
252868_at	265.2	P	0.001953	
252869_at	61.4	P	0.008057	
252870_at	2062.4	P	0.000244	
252827_at	1637.7	P	0.000244	
252822_at	98.6	A	0.219482	
252828_at	1142.8	P	0.000244	
252876_at	1081	P	0.000732	
252831_at	4329.7	P	0.000244	
252875_at	986.1	P	0.000244	
252871_at	176.3	P	0.023926	
252872_at	147.6	A	0.111572	
252873_at	6.5	A	0.601074	
252824_at	7076.7	P	0.000244	
252849_at	6101.6	P	0.000244	
252823_at	464	P	0.000244	
252826_at	450.7	P	0.005859	
252829_at	658.5	P	0.023926	
252834_at	38.4	A	0.19458	
252851_at	97.1	A	0.111572	
252833_at	63.8	A	0.27417	
252874_at	10.2	A	0.780518	
245862_at	1058.2	P	0.000732	
251142_at	680.3	P	0.001953	
251122_at	1069.7	P	0.000732	
251123_at	212.4	P	0.005859	
251124_s_at	50.3	A	0.432373	
251125_at	108.5	A	0.111572	
251126_at	4.4	A	0.753906	
251141_at	234.8	P	0.001953	
251127_at	12.2	A	0.633789	
251140_at	724.2	P	0.000244	
251128_at	39.3	A	0.398926	
251129_at	104.3	A	0.149658	
251138_at	258.1	P	0.008057	
251130_at	92.3	P	0.018555	
251131_at	18.8	A	0.850342	
251132_at	126.8	A	0.067627	
251144_at	330.1	P	0.000244	
251143_at	609.5	P	0.000732	
251139_at	416.4	P	0.00415	
251133_at	600.9	P	0.000244	
251110_at	142.1	P	0.037598	
251134_at	239.3	P	0.000732	
251135_at	38.9	A	0.696289	
251136_at	401.4	P	0.008057	
251137_at	83.3	A	0.095215	
251111_at	101.1	A	0.067627	
251112_s_at	205.9	M	0.056152	
251090_at	84.3	P	0.001221	
251094_at	1308.4	P	0.000732	
251093_at	101.3	A	0.067627	
251113_at	116.8	P	0.000244	
251114_at	28.8	A	0.246094	
251089_at	429.4	P	0.000732	
251115_at	440	P	0.000244	
251091_at	4772	P	0.000244	
251085_at	5.5	A	0.828613	
251086_at	201.5	A	0.129639	
251087_at	649.3	P	0.01416	
251092_at	221.4	A	0.129639	
251088_at	80.5	A	0.303711	
251053_at	141.7	A	0.366211	
251106_at	763.4	P	0.001221	
251095_at	156.5	P	0.000244	
251084_at	196.3	P	0.001221	
251082_at	25480.9	P	0.000244	
251054_at	376.6	P	0.010742	
251096_at	102.3	P	0.001953	
251097_at	11.2	A	0.533936	
251083_at	652.8	P	0.000244	
251109_at	908.5	P	0.000244	
251107_at	166.9	P	0.000732	
251108_at	206.2	P	0.000244	
251098_at	1706.8	P	0.000244	
251099_at	10	A	0.466064	
251100_at	217.4	A	0.080566	
251101_at	15.1	A	0.533936	
251102_at	55.5	A	0.5	
251103_at	104.3	A	0.27417	
251055_at	741.9	P	0.000244	
251104_at	305.3	A	0.149658	
251105_at	80.5	M	0.056152	
251072_at	110	P	0.037598	
251073_at	5462.2	P	0.000244	
251056_at	276	P	0.010742	
251057_at	179.5	P	0.023926	
251058_at	510.6	P	0.001221	
251074_at	976.4	P	0.000244	
251059_at	296.2	P	0.001221	
251060_at	472.1	P	0.000244	
251061_at	7.5	A	0.962402	
251062_at	85.8	A	0.19458	
251063_at	319.9	P	0.00293	
